customer_id,gender,age,city,state,region,signup_date,tenure_months,plan_id,contract_type,payment_method,device_type,churn,transaction_frequency,monthly_revenue,late_payment_days,complaint_count,data_used_total,churn_probability,revenue_at_risk,segment_cluster,segment_name
9838,Male,32,Seattle,WA,North,2019-05-23,68,P004,12 Month,Credit Card,Smartphone,0,23,794.09,80,3.0,439.9,0.6961440598712693,552.8010365031762,2,High-Value At Risk
9839,Female,46,Washington,DC,East,2016-05-08,105,P007,12 Month,Credit Card,Smartphone,0,21,1776.35,8,2.0,1284.8,0.3238622539033833,575.2927147212749,1,Premium Loyalists
9840,Female,26,St. Louis,MO,Central,2017-02-20,95,P003,12 Month,Wallet,Smartphone,0,22,515.74,40,1.0,261.36,0.3746546918649961,193.2244107824531,3,Budget Customers
9841,Female,37,New York,NY,East,2019-06-22,67,P013,Month-to-Month,Bank Transfer,Feature Phone,0,13,723.31,47,0.0,430.48,0.6873641840866292,497.1773879916998,2,High-Value At Risk
9842,Male,39,Cincinnati,OH,Central,2018-02-12,83,P001,Month-to-Month,Wallet,Smartphone,0,26,223.48,16,0.0,146.29,0.5202295727217164,116.26090491184918,2,High-Value At Risk
9843,Male,38,St. Louis,MO,Central,2017-08-17,89,P007,12 Month,Bank Transfer,Feature Phone,0,16,1366.9,29,1.0,690.25,0.44573611200170704,609.2766914951334,3,Budget Customers
9844,Female,43,Atlanta,GA,South,2017-03-10,95,P004,12 Month,Wallet,5G Device,0,19,612.82,14,1.0,379.61,0.39426258120740343,241.611995015521,3,Budget Customers
9845,Male,27,Kansas City,MO,Central,2016-10-13,100,P007,12 Month,Debit Card,5G Device,0,17,1491.74,24,1.0,1044.38,0.3495694725966164,521.4667650512765,3,Budget Customers
9846,Female,31,San Francisco,CA,West,2016-03-15,107,P006,Month-to-Month,Debit Card,Smartphone,0,13,694.96,45,3.0,563.34,0.2883219742302063,200.37223921102418,0,Growth Customers
9847,Female,47,Atlanta,GA,South,2017-11-08,87,P010,24 Month,Debit Card,Smartphone,0,14,1404.24,8,1.0,1020.71,0.5129011208254078,720.2362699078707,2,High-Value At Risk
9848,Male,33,Denver,CO,North,2017-07-23,90,P002,Month-to-Month,Debit Card,Smartphone,0,19,233.34,0,1.0,158.65,0.45973674142165716,107.27497124332949,2,High-Value At Risk
9849,Male,32,Chicago,IL,North,2014-09-26,120,P003,12 Month,Wallet,5G Device,0,18,481.33,0,1.0,234.57,0.16314948760049644,78.52874286674695,3,Budget Customers
9850,Male,27,Washington,DC,East,2017-02-26,95,P015,24 Month,Credit Card,Feature Phone,0,21,2724.52,56,3.0,3827.73,0.629061791725055,1713.8914327907469,1,Premium Loyalists
9851,Male,32,Baltimore,MD,East,2015-11-10,111,P004,12 Month,Debit Card,5G Device,0,12,373.83,0,1.0,318.88,0.24208994592711952,90.50048448593509,3,Budget Customers
9852,Female,25,Phoenix,AZ,West,2015-11-15,111,P004,12 Month,Debit Card,Smartphone,0,17,504.34000000000003,32,1.0,385.14,0.22907262948834556,115.53048995615221,3,Budget Customers
9853,Male,47,Minneapolis,MN,North,2017-12-14,85,P002,Month-to-Month,Bank Transfer,Feature Phone,0,32,411.91,122,0.0,268.32,0.44050356018372233,181.44782147527707,3,Budget Customers
9854,Male,32,Atlanta,GA,South,2017-05-06,93,P001,Month-to-Month,Credit Card,Smartphone,0,26,311.4,0,2.0,148.87,0.43283784342543974,134.78570444268192,2,High-Value At Risk
9855,Male,24,Nashville,TN,Central,2017-06-14,91,P001,Month-to-Month,Debit Card,Smartphone,0,20,204.41,62,4.0,107.93,0.4538538401061707,92.77226345610235,0,Growth Customers
9856,Male,35,Boston,MA,East,2018-07-02,79,P005,24 Month,Cash,Smartphone,0,18,779.44,0,2.0,412.16999999999996,0.6001689593608763,467.7956936842415,2,High-Value At Risk
9857,Female,20,Detroit,MI,Central,2019-07-01,67,P006,Month-to-Month,Credit Card,5G Device,0,16,770.22,45,3.0,550.97,0.7319484949650668,563.7613697919937,2,High-Value At Risk
9858,Female,27,Charlotte,NC,South,2014-02-16,120,P005,24 Month,Credit Card,5G Device,0,20,925.06,0,1.0,550.99,0.16703991975494692,154.5219481685112,3,Budget Customers
9859,Female,56,Phoenix,AZ,West,2014-09-01,120,P005,24 Month,Debit Card,Smartphone,0,22,1100.92,45,2.0,601.62,0.15891730383701072,174.95523814024185,3,Budget Customers
9860,Female,24,Nashville,TN,Central,2014-05-02,120,P013,Month-to-Month,Debit Card,Smartphone,0,17,1304.91,0,1.0,485.12,0.15172982714275787,197.9937687368562,3,Budget Customers
9861,Male,36,Detroit,MI,Central,2019-04-30,69,P001,Month-to-Month,Credit Card,Smartphone,0,23,302.99,79,2.0,121.23,0.6696910408419625,202.90968846470622,2,High-Value At Risk
9862,Female,67,Denver,CO,North,2015-04-11,118,P003,12 Month,Cash,Smartphone,0,14,345.59999999999997,0,2.0,211.42,0.1886289782977087,65.19017489968812,3,Budget Customers
9863,Male,41,Denver,CO,North,2018-12-29,73,P006,Month-to-Month,Bank Transfer,Smartphone,0,15,741.63,20,3.0,408.44,0.6720034914707604,498.37794937946006,2,High-Value At Risk
9864,Female,31,Atlanta,GA,South,2018-02-16,83,P006,Month-to-Month,Credit Card,Smartphone,0,18,1096.39,2,1.0,721.94,0.551202241019012,604.3326250308347,2,High-Value At Risk
9865,Male,18,Washington,DC,East,2015-09-08,113,P001,Month-to-Month,Credit Card,Smartphone,0,18,200.2,48,2.0,80.04,0.20707602421001958,41.45662004684592,3,Budget Customers
9866,Male,40,Seattle,WA,North,2019-03-07,70,P013,Month-to-Month,Debit Card,Tablet,0,22,1291.13,0,3.0,649.1,0.7064694546977641,912.1439070439243,2,High-Value At Risk
9867,Male,28,Boston,MA,East,2014-09-16,120,P001,Month-to-Month,Credit Card,Smartphone,0,21,206.43,29,2.0,128.13,0.165093078047619,34.08016410136999,3,Budget Customers
9868,Female,45,Boston,MA,East,2015-04-30,117,P003,12 Month,Credit Card,Smartphone,0,20,472.41,32,3.0,311.0,0.19614429498792477,92.66052639524554,0,Growth Customers
9869,Male,29,St. Louis,MO,Central,2016-07-04,103,P008,24 Month,Debit Card,5G Device,0,17,1735.11,0,0.0,1558.4,0.3507220585494606,608.5413510097545,1,Premium Loyalists
9870,Female,42,Cincinnati,OH,Central,2015-01-21,120,P003,12 Month,Debit Card,Smartphone,0,20,465.62,0,3.0,331.82,0.1860847328029468,86.64477328770809,0,Growth Customers
9871,Male,57,Miami,FL,South,2016-05-10,105,P001,Month-to-Month,Bank Transfer,Tablet,0,17,184.62,53,2.0,123.13,0.2796659367168318,51.631925236661495,3,Budget Customers
9872,Female,47,St. Louis,MO,Central,2016-10-17,99,P002,Month-to-Month,Bank Transfer,Smartphone,0,25,313.56,28,0.0,200.46,0.32833615073872313,102.95308342563402,3,Budget Customers
9873,Female,21,Houston,TX,South,2015-11-07,111,P005,24 Month,Credit Card,5G Device,0,23,1139.3600000000001,43,2.0,749.84,0.23586783775114759,268.73837962014755,3,Budget Customers
9874,Male,39,Los Angeles,CA,West,2019-09-15,64,P015,24 Month,Bank Transfer,5G Device,0,18,2405.78,0,3.0,2413.58,0.8372079624057436,2014.13817179649,1,Premium Loyalists
9875,Male,51,Charlotte,NC,South,2017-10-16,87,P007,12 Month,Credit Card,Smartphone,0,16,1343.02,31,3.0,1140.28,0.5450195128814308,731.9721061900192,2,High-Value At Risk
9876,Male,18,Seattle,WA,North,2019-09-20,64,P013,Month-to-Month,Credit Card,Feature Phone,0,20,1163.93,8,2.0,828.62,0.7677541161225584,893.6120483785295,2,High-Value At Risk
9877,Female,60,St. Louis,MO,Central,2014-06-29,120,P008,24 Month,Credit Card,5G Device,0,18,1921.2,0,1.0,1495.64,0.19046193746442328,365.91547425665,1,Premium Loyalists
9878,Female,40,Denver,CO,North,2019-07-29,66,P002,Month-to-Month,Debit Card,Smartphone,0,16,304.25,41,2.0,142.70000000000002,0.7196517625047097,218.95404874205795,2,High-Value At Risk
9879,Male,45,Denver,CO,North,2018-07-02,79,P003,12 Month,Credit Card,Smartphone,0,21,524.16,33,3.0,333.74,0.603161196853319,316.1529729426357,2,High-Value At Risk
9880,Male,34,Miami,FL,South,2015-01-24,120,P009,12 Month,Wallet,5G Device,0,19,1275.67,42,0.0,979.75,0.15974782482183866,203.78550769047493,3,Budget Customers
9881,Male,39,Los Angeles,CA,West,2015-06-22,116,P003,12 Month,Credit Card,Feature Phone,0,23,541.13,24,3.0,393.21,0.20967522668728633,113.46155541729125,0,Growth Customers
9882,Male,26,Portland,OR,West,2017-02-02,96,P001,Month-to-Month,Credit Card,5G Device,0,12,149.67,63,2.0,51.05,0.3646751353157796,54.58092750271273,3,Budget Customers
9883,Female,58,Chicago,IL,North,2017-10-31,87,P009,12 Month,Debit Card,Feature Phone,0,19,1201.99,96,2.0,830.95,0.4716665258823143,566.9384474452829,2,High-Value At Risk
9884,Male,61,Boston,MA,East,2014-11-07,120,P013,Month-to-Month,Debit Card,Tablet,0,25,1749.46,0,6.0,781.28,0.19590204520787216,342.722792009364,0,Growth Customers
9885,Male,66,Cincinnati,OH,Central,2018-08-03,78,P015,24 Month,Debit Card,Smartphone,0,15,2108.69,44,2.0,1934.99,0.6636948144392917,1399.52661825999,1,Premium Loyalists
9886,Female,18,San Francisco,CA,West,2015-09-22,112,P008,24 Month,Debit Card,Smartphone,0,30,3225.73,17,5.0,2217.97,0.29546389173935905,953.0867395004027,1,Premium Loyalists
9887,Female,42,Dallas,TX,South,2016-12-03,98,P003,12 Month,Cash,5G Device,0,23,526.73,44,2.0,348.1,0.360137083815499,189.6950061581378,3,Budget Customers
9888,Female,44,Kansas City,MO,Central,2016-04-12,106,P005,24 Month,Wallet,Smartphone,0,25,1313.39,24,5.0,696.96,0.3141034417206932,412.5403193215413,0,Growth Customers
9889,Male,29,Cincinnati,OH,Central,2014-11-06,120,P007,12 Month,Debit Card,5G Device,0,19,1331.21,14,4.0,1138.19,0.21158717302233337,281.6669605990604,0,Growth Customers
9890,Female,43,Denver,CO,North,2019-06-22,67,P006,Month-to-Month,Debit Card,Smartphone,0,13,859.99,0,2.0,412.17,0.7244818280917484,623.0471273406228,2,High-Value At Risk
9891,Female,19,Charlotte,NC,South,2015-08-03,114,P009,12 Month,Wallet,Smartphone,0,22,1906.14,108,1.0,611.88,0.14775599001486922,281.64360280694285,3,Budget Customers
9892,Female,57,Charlotte,NC,South,2015-10-04,112,P002,Month-to-Month,Credit Card,Smartphone,0,25,383.45,4,3.0,270.74,0.2488959211068292,95.43914094841365,0,Growth Customers
9893,Male,18,Nashville,TN,Central,2019-03-02,71,P006,Month-to-Month,Wallet,Smartphone,0,15,877.9499999999999,0,3.0,535.36,0.7064408524677176,620.2197464240326,2,High-Value At Risk
9894,Female,41,Boston,MA,East,2019-08-15,65,P013,Month-to-Month,Credit Card,Smartphone,0,19,1023.43,23,2.0,1039.04,0.7744516367323891,792.597038581029,2,High-Value At Risk
9895,Female,48,Charlotte,NC,South,2015-02-01,120,P001,Month-to-Month,Bank Transfer,Smartphone,0,18,245.18,38,3.0,84.17,0.16665748793557703,40.86108289204478,0,Growth Customers
9896,Female,30,St. Louis,MO,Central,2018-10-01,76,P004,12 Month,Credit Card,Tablet,0,21,829.89,0,0.0,468.96000000000004,0.6099278183037967,506.1729971321379,2,High-Value At Risk
9897,Female,56,Chicago,IL,North,2014-12-03,120,P001,Month-to-Month,Credit Card,Smartphone,0,23,285.44,30,4.0,129.88,0.17877063755576164,51.0282907839166,0,Growth Customers
9898,Female,18,San Francisco,CA,West,2019-08-16,65,P001,Month-to-Month,Credit Card,Smartphone,0,28,356.96999999999997,19,1.0,194.57,0.7291269414118646,260.27644427579327,2,High-Value At Risk
9899,Female,38,San Francisco,CA,West,2016-10-11,100,P004,12 Month,Cash,5G Device,0,14,460.36,56,0.0,336.24,0.3094416527235449,142.45455924781115,3,Budget Customers
9900,Female,18,Nashville,TN,Central,2015-06-30,115,P001,Month-to-Month,Debit Card,Smartphone,0,21,258.73,34,0.0,114.66,0.17892555059508117,46.293407705465356,3,Budget Customers
9901,Male,28,Seattle,WA,North,2016-01-17,109,P010,24 Month,Bank Transfer,Smartphone,0,27,2771.46,71,4.0,1714.55,0.268509680909204,744.1638402526225,1,Premium Loyalists
9902,Male,32,Charlotte,NC,South,2015-12-19,110,P005,24 Month,Credit Card,Smartphone,0,19,789.1,0,3.0,704.78,0.28619475279664924,225.83627943183592,0,Growth Customers
9903,Female,31,Nashville,TN,Central,2019-11-22,62,P008,24 Month,Debit Card,Smartphone,0,25,3006.2400000000002,53,1.0,1573.68,0.7349295289413312,2209.374547084588,1,Premium Loyalists
9904,Female,55,Houston,TX,South,2014-07-05,120,P004,12 Month,Cash,Tablet,0,20,701.73,52,0.0,381.28,0.14231701455224477,99.86811862174673,3,Budget Customers
9905,Female,23,Denver,CO,North,2017-10-06,88,P001,Month-to-Month,Wallet,Smartphone,0,22,233.21,0,1.0,113.94,0.4792019861105317,111.7546951808371,2,High-Value At Risk
9906,Female,18,Chicago,IL,North,2014-12-15,120,P005,24 Month,Credit Card,Tablet,0,25,1200.32,30,2.0,618.55,0.16116831673466223,193.45355394294975,3,Budget Customers
9907,Female,32,Charlotte,NC,South,2019-07-25,66,P006,Month-to-Month,Credit Card,5G Device,0,14,870.09,41,3.0,640.45,0.7456138090591341,648.751119124262,2,High-Value At Risk
9908,Female,39,Charlotte,NC,South,2019-04-30,69,P009,12 Month,Credit Card,Smartphone,1,17,1206.68,64,4.0,836.32,0.7194370780027729,868.1303332843861,2,High-Value At Risk
9909,Male,45,Kansas City,MO,Central,2015-04-28,117,P006,Month-to-Month,Credit Card,Feature Phone,0,20,992.71,30,0.0,807.01,0.18312957922176726,181.7945645892406,3,Budget Customers
9910,Female,53,Houston,TX,South,2015-08-06,114,P001,Month-to-Month,Wallet,Smartphone,0,17,178.3,11,1.0,116.3,0.20613725672343675,36.75427287378877,3,Budget Customers
9911,Male,18,Baltimore,MD,East,2016-06-08,104,P005,24 Month,Credit Card,5G Device,0,30,1150.38,26,1.0,796.1,0.301105595775321,346.38585526801376,3,Budget Customers
9912,Female,60,Philadelphia,PA,East,2014-05-23,120,P015,24 Month,Wallet,Smartphone,0,24,3559.53,15,0.0,4691.5,0.3545077591629427,1261.8810039732696,1,Premium Loyalists
9913,Female,27,Chicago,IL,North,2015-07-20,115,P003,12 Month,Bank Transfer,Smartphone,0,14,375.58,39,0.0,283.7,0.18364782401863258,68.97444974491802,3,Budget Customers
9914,Male,34,San Diego,CA,West,2019-11-23,62,P009,12 Month,Credit Card,Smartphone,0,25,1598.88,71,2.0,1168.43,0.7676486577603927,1227.3780859199367,2,High-Value At Risk
9915,Male,38,New York,NY,East,2015-03-09,119,P005,24 Month,Credit Card,Smartphone,0,16,884.58,40,1.0,508.69,0.16062813311208388,142.08843398828716,3,Budget Customers
9916,Male,18,Seattle,WA,North,2019-02-25,71,P001,Month-to-Month,Credit Card,Smartphone,0,11,108.83,34,0.0,80.37,0.6502601809427762,70.76781549200233,2,High-Value At Risk
9917,Female,32,Dallas,TX,South,2015-05-11,117,P004,12 Month,Credit Card,5G Device,0,18,626.1800000000001,25,2.0,383.87,0.18868845406601875,118.15293616705964,3,Budget Customers
9918,Male,51,Cincinnati,OH,Central,2015-10-01,112,P013,Month-to-Month,Credit Card,Smartphone,0,19,1359.6200000000001,6,4.0,679.5600000000001,0.24841760394607812,337.75354267716676,0,Growth Customers
9919,Male,46,Kansas City,MO,Central,2017-09-21,88,P004,12 Month,Debit Card,Smartphone,0,22,799.9499999999999,46,0.0,485.86,0.4456372403457434,356.4875104145774,3,Budget Customers
9920,Female,31,Chicago,IL,North,2014-11-04,120,P003,12 Month,Debit Card,Smartphone,0,17,363.14,6,2.0,269.85,0.1753020009305916,63.65916861793503,3,Budget Customers
9921,Male,41,Boston,MA,East,2018-08-14,77,P002,Month-to-Month,Cash,Smartphone,0,25,351.83,9,1.0,247.62,0.6120185320548673,215.32648013286396,2,High-Value At Risk
9922,Female,44,Nashville,TN,Central,2016-09-06,101,P005,24 Month,Bank Transfer,Smartphone,0,22,998.17,0,4.0,481.77,0.3632051520380125,362.54048660978293,0,Growth Customers
9923,Female,35,Kansas City,MO,Central,2019-05-09,68,P005,24 Month,Wallet,Smartphone,0,26,1078.0,28,3.0,690.99,0.727133636213381,783.8500598380248,2,High-Value At Risk
9924,Male,44,Miami,FL,South,2015-12-25,109,P003,12 Month,Credit Card,Smartphone,0,20,427.1,11,0.0,308.37,0.24175790916086928,103.25480300260728,3,Budget Customers
9925,Male,28,Cincinnati,OH,Central,2014-11-25,120,P006,Month-to-Month,Credit Card,Smartphone,0,26,1354.03,93,2.0,990.52,0.1585780623982994,214.71945382916934,3,Budget Customers
9926,Female,26,Dallas,TX,South,2018-01-24,84,P007,12 Month,Credit Card,Smartphone,0,26,2104.48,32,4.0,1287.74,0.5663025009433637,1191.77228718529,1,Premium Loyalists
9927,Female,34,Seattle,WA,North,2015-08-23,113,P012,24 Month,Credit Card,Smartphone,0,18,3880.4500000000003,31,2.0,2158.62,0.21482776925559494,833.6284172078734,1,Premium Loyalists
9928,Male,18,Phoenix,AZ,West,2018-09-15,76,P007,12 Month,Credit Card,Smartphone,0,22,1965.33,37,2.0,1070.71,0.6151421846006084,1208.9573896611137,1,Premium Loyalists
9929,Female,47,Kansas City,MO,Central,2014-04-02,120,P003,12 Month,Bank Transfer,Smartphone,0,24,554.28,54,4.0,399.22,0.1783087873715614,98.83299466430904,0,Growth Customers
9930,Female,39,Dallas,TX,South,2019-07-26,66,P006,Month-to-Month,Credit Card,5G Device,0,20,1157.59,0,2.0,870.3,0.7567869984512042,876.0490615371294,2,High-Value At Risk
9931,Male,35,Los Angeles,CA,West,2019-06-22,67,P001,Month-to-Month,Cash,5G Device,0,12,147.46,15,2.0,70.34,0.7225719140363936,106.55045444380661,2,High-Value At Risk
9932,Female,48,Washington,DC,East,2017-01-31,96,P013,Month-to-Month,Debit Card,Smartphone,0,20,1091.95,0,2.0,698.25,0.40893096641570437,446.5321687776284,3,Budget Customers
9933,Female,43,Cincinnati,OH,Central,2019-11-25,62,P007,12 Month,Bank Transfer,Smartphone,1,24,1988.0,27,3.0,1102.3799999999999,0.774178482963674,1539.066824131784,1,Premium Loyalists
9934,Male,52,Detroit,MI,Central,2017-11-14,86,P007,12 Month,Debit Card,Smartphone,0,16,1224.7,58,1.0,901.43,0.49583585378511424,607.2501701306294,2,High-Value At Risk
9935,Female,59,Boston,MA,East,2019-04-08,69,P005,24 Month,Debit Card,Smartphone,0,22,1158.42,0,3.0,714.87,0.7279200949876895,843.2371964356394,2,High-Value At Risk
9936,Male,42,Phoenix,AZ,West,2018-03-21,82,P004,12 Month,Bank Transfer,Smartphone,0,25,764.27,53,1.0,668.41,0.5491344287119931,419.686969831715,2,High-Value At Risk
9937,Male,29,Minneapolis,MN,North,2017-11-11,86,P003,12 Month,Debit Card,Smartphone,0,17,461.37,61,1.0,184.18,0.4643448396923884,214.23477868887724,2,High-Value At Risk
9938,Male,47,Kansas City,MO,Central,2015-01-28,120,P001,Month-to-Month,Bank Transfer,Smartphone,0,18,226.75,37,2.0,115.39,0.16136421854849942,36.589336555872244,3,Budget Customers
9939,Female,29,Minneapolis,MN,North,2018-01-17,84,P003,12 Month,Debit Card,Smartphone,0,25,512.38,23,1.0,362.76,0.5244847542175999,268.7354983660138,2,High-Value At Risk
9940,Female,28,Atlanta,GA,South,2018-03-03,83,P008,24 Month,Credit Card,Smartphone,0,23,2577.7599999999998,0,3.0,1645.37,0.590286363996748,1521.616577656257,1,Premium Loyalists
9941,Female,34,Denver,CO,North,2016-01-04,109,P001,Month-to-Month,Debit Card,Smartphone,0,21,269.26,0,1.0,117.35,0.24906476335852815,67.06317818191728,3,Budget Customers
9942,Male,53,Los Angeles,CA,West,2018-01-08,85,P006,Month-to-Month,Debit Card,Tablet,0,26,1412.98,26,0.0,802.1700000000001,0.48981323076553224,692.0962988070818,2,High-Value At Risk
9943,Female,48,Chicago,IL,North,2015-03-10,119,P002,Month-to-Month,Wallet,Smartphone,0,25,315.4,0,4.0,253.84,0.20308802776589005,64.05396395736172,0,Growth Customers
9944,Female,50,New York,NY,East,2015-12-05,110,P001,Month-to-Month,Credit Card,Tablet,0,18,198.48,0,3.0,85.76,0.2625245172035528,52.10586617456116,0,Growth Customers
9945,Male,40,San Diego,CA,West,2017-06-06,92,P005,24 Month,Wallet,Smartphone,0,17,931.36,53,1.0,405.68,0.3936760557764449,366.6541313079497,3,Budget Customers
9946,Male,45,Charlotte,NC,South,2019-09-06,64,P003,12 Month,Cash,Smartphone,0,15,322.96,0,3.0,207.07,0.7700224594289898,248.68645349718653,2,High-Value At Risk
9947,Female,46,Boston,MA,East,2014-04-24,120,P004,12 Month,Wallet,Tablet,0,23,768.69,0,5.0,609.69,0.21160791072996354,162.66088489901568,0,Growth Customers
9948,Male,29,Detroit,MI,Central,2017-09-23,88,P005,24 Month,Credit Card,Smartphone,0,13,576.29,0,2.0,362.2,0.4994816686075547,287.8462908018477,2,High-Value At Risk
9949,Female,46,Atlanta,GA,South,2018-06-13,79,P007,12 Month,Credit Card,Smartphone,0,15,1089.0900000000001,93,3.0,723.5600000000001,0.5790261375785236,630.6115761753944,2,High-Value At Risk
9950,Female,38,New York,NY,East,2017-09-17,88,P001,Month-to-Month,Credit Card,Feature Phone,0,20,292.67,20,4.0,113.36,0.5082370148248541,148.74572712879004,0,Growth Customers
9951,Male,33,St. Louis,MO,Central,2019-08-31,65,P009,12 Month,Cash,5G Device,0,22,1981.64,0,0.0,971.91,0.7150831580726102,1417.0373893630074,2,High-Value At Risk
9952,Non-binary,33,Boston,MA,East,2016-10-02,100,P001,Month-to-Month,Credit Card,Smartphone,0,32,330.9,0,1.0,179.28,0.3412025386739828,112.90392004722091,3,Budget Customers
9953,Female,31,Atlanta,GA,South,2015-06-25,115,P004,12 Month,Credit Card,Smartphone,0,20,618.1700000000001,0,2.0,496.81,0.22108034650876773,136.66523780132496,3,Budget Customers
9954,Male,34,Nashville,TN,Central,2016-02-13,108,P009,12 Month,Credit Card,Feature Phone,0,14,871.55,48,4.0,662.65,0.28901172443803524,251.8881684339696,0,Growth Customers
9955,Female,38,Boston,MA,East,2014-03-15,120,P001,Month-to-Month,Credit Card,Smartphone,0,12,193.71,58,0.0,59.120000000000005,0.1388299419740316,26.89274805978966,3,Budget Customers
